audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,cross.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.002969699999084696,0.008710900001460686,0.008710900001460686,1.2274888999963878,space,1.2135535999987042,None,,,,,,,,,,,,,,,,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,1.3102500999957556,,,,,,,,,1.2977103000011994,1.3102500999957556,2.0097157999989577,6.993744200008223,6.99376040000061,7.010249200000544,7.010249200000544,8.457810000007157,"['2', '3', '1']","[0.6226069000113057, 1.0307487000100082]","[0.16536119999364018, 0.1442815999907907]",2,3,1,,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,8.472773800007417,,,,,,,,,8.460958099996787,8.472773800007417,2.006733999995049,14.224043900001561,14.224058499996318,14.240488800001913,14.240488800001913,16.1197766999976,"['3', '2', '1']","[1.3770092999911867, 1.646553500002483]","[0.13552619999973103, 0.07573739999497775]",3,2,1,14.22388000000501,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial3_attendleft_leadmasker.wav,0,2,2,2,16.13513850000163,,,,,,,,,16.120278800008236,16.13513850000163,2.00988199999847,21.886641100005363,21.886658100003842,21.90333630000532,21.90333630000532,23.666814900003374,"['2', '3', '1']","[1.1355272000073455, 1.4333211000048323]","[0.059619599996949546, 0.10940709999704268]",2,3,1,21.886447299999418,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial4_attendright_leadtarget.wav,0,3,3,3,23.68119220000517,,,,,,,,,23.667361100000562,23.68119220000517,2.008805899997242,29.432672599999933,29.432688900007633,29.4489334999962,29.4489334999962,31.162151199998334,"['2', '2', '2']","[0.9721518000005744, 1.3803912000003038]","[0.09695180000562686, 0.08478930000273976]",2,2,2,29.432452499997453,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial5_attendleft_leadtarget.wav,0,4,4,4,31.177543600002537,,,,,,,,,31.162634499996784,31.177543600002537,2.0095702999969944,36.928640600002836,36.92868670000462,36.94551050000882,36.94551050000882,38.54228700000385,"['2', '3', '1']","[1.0488054999877932, 1.269895199991879]","[0.0763102000055369, 0.09093820000998676]",2,3,1,36.928352800008724,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial6_attendright_leadtarget.wav,0,5,5,5,38.55723590000707,,,,,,,,,38.54270689999976,38.55723590000707,2.0121407999977237,44.486410099998466,44.48645130000659,44.490252400006284,44.490252400006284,45.50822020000487,"['1', '2', '3']","[0.5050352999969618, 0.7329233000054955]","[0.10134690000268165, 0.08025959999940824]",1,2,3,44.490252400006284,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial7_attendleft_leadtarget.wav,0,6,6,6,45.52150689999689,,,,,,,,,45.50886250000622,45.52150689999689,2.007809799993993,51.27297210000688,51.27298550000705,51.2894696000003,51.2894696000003,52.753147700001136,"['2', '1', '3']","[0.9511711999948602, 1.178692499990575]","[0.08794549999583978, 0.08298289999947883]",2,1,3,51.27269349999551,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial8_attendleft_leadtarget.wav,0,7,7,7,52.76846320000186,,,,,,,,,52.7536492000072,52.76846320000186,2.0107365000003483,58.51954100000148,58.51955860000453,58.53601160000835,58.53601160000835,60.166085799995926,"['1', '2', '3']","[1.1906439000013052, 1.404994100012118]","[0.0951999000099022, 0.09222849999787286]",1,2,3,58.51929209999798,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial9_attendleft_leadmasker.wav,0,8,8,8,60.181587500002934,,,,,,,,,60.16656189999776,60.181587500002934,2.0097757000039564,65.9324753999972,65.93249040000956,65.949328600007,65.949328600007,67.09711709999829,"['2', '3', '1']","[0.6516085000039311, 0.8589928000001237]","[0.07981749999453314, 0.09676879999460652]",2,3,1,65.93226600000344,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial10_attendright_leadmasker.wav,0,9,9,9,67.11244650000299,,,,,,,,,67.0976212000096,67.11244650000299,2.010037900006864,72.86383780000324,72.86388580000494,72.88045480000437,72.88045480000437,73.91351830000349,"['2', '2', '2']","[0.6293931000109296, 0.8073139000043739]","[0.050882700001238845, 0.12293209999916144]",2,2,2,72.86361080000643,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial11_attendleft_leadtarget.wav,0,10,10,10,73.92719230000512,,,,,,,,,73.91424850000476,73.92719230000512,2.0084404999943217,79.85406779999903,79.85408590000588,79.85776090000581,79.85776090000581,81.22562240000116,"['3', '3', '3']","[0.9847168999986025, 1.1631515999906696]","[0.09488289999717381, 0.1272542000078829]",3,3,3,79.85776090000581,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial12_attendright_leadtarget.wav,0,11,11,11,81.24071009999898,,,,,,,,,81.22614510000858,81.24071009999898,2.009464900009334,86.99229470000137,86.99230900000839,87.00829490000615,87.00829490000615,88.07309269999678,"['1', '1', '1']","[0.6940928000112763, 0.8922929000109434]","[0.09840309999708552, 0.08093830000143498]",1,1,1,86.99211950000608,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial13_attendleft_leadmasker.wav,0,12,12,12,88.08860650000861,,,,,,,,,88.07345769999665,88.08860650000861,2.0098142999922857,93.83989709999878,93.8399161999987,93.85656790000212,93.85656790000212,95.12066729999788,"['2', '1', '3']","[0.7688417000026675, 1.0085275000019465]","[0.10313410000526346, 0.0875677000003634]",2,1,3,93.83967139999731,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial14_attendright_leadmasker.wav,0,13,13,13,95.1358629000024,,,,,,,,,95.12110479999683,95.1358629000024,2.0100846999994246,101.05426030000672,101.05427700000291,101.05793720000656,101.05793720000656,102.23450829999638,"['1', '3', '2']","[0.6299813000077847, 0.9184547000040766]","[0.11539089999860153, 0.08954929999890737]",1,3,2,101.05793720000656,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial15_attendleft_leadtarget.wav,0,14,14,14,102.24997820000863,,,,,,,,,102.23501109999779,102.24997820000863,2.009382700009155,108.00072999999975,108.00074050000694,108.01743039999565,108.01743039999565,109.14997399999993,"['3', '3', '3']","[0.6830213999928674, 0.8960178999986965]","[0.09740939999755938, 0.12730320000264328]",3,3,3,108.0006224999961,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial16_attendleft_leadmasker.wav,0,15,15,15,109.16418229999545,,,,,,,,,109.15057870000601,109.16418229999545,2.0085972999950172,114.91557700000703,114.91559070000949,114.93184879999899,114.93184879999899,116.11325880000368,"['2', '2', '2']","[0.7311109000002034, 0.952505100009148]","[0.12228840000170749, 0.09632909999345429]",2,2,2,114.91537109999626,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial17_attendleft_leadtarget.wav,0,16,16,16,116.12872470000002,,,,,,,,,116.11375269999553,116.12872470000002,2.0093416000017896,121.88003020000178,121.88004810000712,121.89642440000898,121.89642440000898,126.11836490000132,"['2', '3']","[1.2610800999973435, 1.4904291999991983]","[0.083300500002224, 0.06877079998957925]",2,3,NA,121.87983489999897,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial18_attendleft_leadmasker.wav,0,17,17,17,126.13462430000072,,,,,,,,,126.11873109999578,126.13462430000072,2.0147286000137683,131.86888740000722,131.86889379999775,131.8855263000005,131.8855263000005,133.831940700009,"['3', '2', '1']","[1.1095797000016319, 1.4919470000022557]","[0.11563879999448545, 0.12051149999024346]",3,2,1,,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial19_attendright_leadmasker.wav,0,18,18,18,133.8468400999991,,,,,,,,,133.83240709999518,133.8468400999991,2.009769600001164,139.5985059000086,139.59852549999778,139.61466629999632,139.61466629999632,140.69743490000837,"['2', '2', '2']","[0.7056734999932814, 0.8971637999929953]","[0.09645959999761544, 0.08084189999499358]",2,2,2,139.5982315000001,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial20_attendright_leadtarget.wav,0,19,19,19,140.71134160000656,,,,,,,,,140.69795560000057,140.71134160000656,2.0085991000087233,146.46293789999618,146.46295450000616,146.47926920000464,146.47926920000464,147.79464670000016,"['2', '3', '1']","[0.889025299999048, 1.0815628999989713]","[0.08082719999947585, 0.06952240000828169]",2,3,1,146.46273339999607,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial21_attendright_leadmasker.wav,0,20,20,20,147.8086631000042,,,,,,,,,147.79534120000608,147.8086631000042,2.008079099992756,153.56038930000796,153.56041240000923,153.5766597000038,153.5766597000038,154.77425410000433,"['2', '2', '2']","[0.7012935000093421, 0.9576977999968221]","[0.14807629999995697, 0.12709470000118017]",2,2,2,153.5599588000041,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial22_attendleft_leadmasker.wav,0,21,21,21,154.78964070000802,,,,,,,,,154.77493980000145,154.78964070000802,2.009784399997443,160.7134578999976,160.71347990000504,160.71785359999922,160.71785359999922,161.9882925999991,"['3', '2', '1']","[0.7139547999977367, 1.0181715000071563]","[0.11991610001132358, 0.11945050000213087]",3,2,1,160.71785359999922,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial23_attendleft_leadmasker.wav,0,22,22,22,162.0033384999988,,,,,,,,,161.98873450000247,162.0033384999988,2.0093252999940887,167.92618429999857,167.92620519999764,167.93017020000843,167.93017020000843,168.96861979999812,"['2', '2', '2']","[0.6092643000010867, 0.8148269000084838]","[0.09779630000411998, 0.10055360000114888]",2,2,2,167.93017020000843,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial24_attendleft_leadtarget.wav,0,23,23,23,168.98420639999676,,,,,,,,,168.96910450000723,168.98420639999676,2.0101158000034047,174.9067090000026,174.90672410000116,174.91031920000387,174.91031920000387,176.03322680000565,"['3', '3', '3']","[0.6649041000055149, 0.8535055000102147]","[0.11351900000590831, 0.12218869999924209]",3,3,3,174.91031920000387,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial25_attendright_leadmasker.wav,0,24,24,24,176.0482633000065,,,,,,,,,176.0337523000053,176.0482633000065,2.0093151000037324,181.79987010000332,181.79993799999647,181.81610690000525,181.81610690000525,182.88188650000666,"['2', '2', '2']","[0.696577900002012, 0.8943959000025643]","[0.08184490000712685, 0.05342039999959525]",2,2,2,181.799585700006,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial26_attendleft_leadmasker.wav,0,25,25,25,182.89616200000455,,,,,,,,,182.88242229999742,182.89616200000455,2.0090499999932945,188.64723670000967,188.6472483999969,188.66397609999694,188.66397609999694,189.91483300000255,"['3', '3', '3']","[0.8112135000119451, 1.0113431000063429]","[0.09155379999720026, 0.07892889999493491]",3,3,3,188.64709830000356,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial27_attendleft_leadmasker.wav,0,26,26,26,189.92685080000956,,,,,,,,,189.91583349999564,189.92685080000956,2.0056908999977168,195.677858199997,195.67786490000435,195.69428300000436,195.69428300000436,196.95897279999917,"['2', '2', '2']","[0.9268715000071097, 1.0969360000017332]","[0.07517299999017268, 0.06605389999458566]",2,2,2,195.6777710000024,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial28_attendright_leadtarget.wav,0,27,27,27,196.97447670000838,,,,,,,,,196.95942189999914,196.97447670000838,2.009794099998544,202.72576899999694,202.7257884999999,202.74246310000308,202.74246310000308,203.87354840000626,"['3', '2', '1']","[0.7102273000054993, 0.9315301000024192]","[0.07650419999845326, 0.08624309999868274]",3,2,1,202.72546299999522,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial29_attendleft_leadmasker.wav,0,28,28,28,203.88876100000925,,,,,,,,,203.87401519999548,203.88876100000925,2.0096082000090973,209.64023430000816,209.64025779999793,209.65663520000817,209.65663520000817,211.85270010000386,"['1', '1', '1']","[1.7085996999958297, 1.928844999987632]","[0.10934199999610428, 0.16442420000385027]",1,1,1,209.63989330000186,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial30_attendleft_leadtarget.wav,0,29,29,29,211.86701699999685,,,,,,,,,211.85329860000638,211.86701699999685,2.0089202000090154,217.7967645000026,217.7967934000044,217.80207380000502,217.80207380000502,221.85699329999625,"['3', '1']","[1.1213955999992322, 1.526134900006582]","[0.07643780000216793, 0.08828060000087135]",3,1,NA,217.80207380000502,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial31_attendright_leadtarget.wav,0,30,30,30,221.87312519999978,,,,,,,,,221.8579624999984,221.87312519999978,2.014161900006002,227.60760689999734,227.6076166999992,227.62426670000423,227.62426670000423,229.07194229999732,"['3', '2', '1']","[0.7856679000105942, 1.0596785000088857]","[0.10147009999491274, 0.11380739999003708]",3,2,1,,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial32_attendright_leadmasker.wav,0,31,31,31,229.0867886000051,,,,,,,,,229.0724130000017,229.0867886000051,2.009444800001802,234.83801649999805,234.83803349999653,234.85450650000712,234.85450650000712,235.86941339999612,"['1', '1', '1']","[0.5452258000004804, 0.7716807999968296]","[0.10923010000260547, 0.13042020000284538]",1,1,1,234.83780269999988,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial33_attendright_leadtarget.wav,0,32,32,32,235.884810500007,,,,,,,,,235.86984919999668,235.884810500007,2.009902699996019,241.8045579000027,241.80458050000016,241.8089301,241.8089301,243.3829737000051,"['2', '1', '3']","[1.0162665999960154, 1.2849411999923177]","[0.11804099999426398, 0.1092754999990575]",2,1,3,241.8089301,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial34_attendright_leadtarget.wav,0,33,33,33,243.39756369999668,,,,,,,,,243.38388190000842,243.39756369999668,2.009134699997958,249.3259182000038,249.32593040000938,249.3288562000089,249.3288562000089,251.57721640000818,"['2', '1', '3']","[0.9331612999958452, 1.8812156000058167]","[0.19050500000594184, 0.2067644999915501]",2,1,3,249.3288562000089,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial35_attendright_leadmasker.wav,0,34,34,34,251.591983899998,,,,,,,,,251.577881300007,251.591983899998,2.0095966000080807,257.51780309999594,257.5178240999958,257.52200019999873,257.52200019999873,259.2735124000028,"['3', '3', '3']","[1.3524556000047596, 1.5464269000076456]","[0.08045189999393187, 0.08478639999520965]",3,3,3,257.52200019999873,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial36_attendleft_leadtarget.wav,0,35,35,35,259.28750160000345,,,,,,,,,259.27411589999974,259.28750160000345,2.008474899994326,265.03867439999885,265.0386848000053,265.055168699997,265.055168699997,266.3027959000028,"['2', '1', '3']","[0.7927963999973144, 0.9928196999971988]","[0.09635349999007303, 0.09696579999581445]",2,1,3,265.03855399999884,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial37_attendleft_leadtarget.wav,0,36,36,36,266.3183205000096,,,,,,,,,266.30318719999923,266.3183205000096,2.010297400003765,272.0697576000093,272.06977640000696,272.0860023999994,272.0860023999994,273.1178445999976,"['3', '3', '3']","[0.6106525000068359, 0.8140371000044979]","[0.09706060000462458, 0.11227080000389833]",3,3,3,272.0693775999971,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial38_attendright_leadmasker.wav,0,37,37,37,273.1330117000034,,,,,,,,,273.11841120000463,273.1330117000034,2.009720500005642,278.88452350000443,278.8845438999997,278.9009708000085,278.9009708000085,283.12280060000194,"['2', '2']","[0.5006552999984706, 0.9077464999863878]","[0.08623699999589007, 0.13951200000883546]",2,2,NA,278.88426420000906,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
block1_trial39_attendright_leadmasker.wav,0,38,38,38,283.1390481999988,,,,,,,,,283.12384480000765,283.1390481999988,2.015402000004542,288.8738125000091,288.87383320000663,288.89010060000874,288.89010060000874,290.55435679999937,"['2', '3', '1']","[1.1888995000044815, 1.4095134000090184]","[0.0933554999937769, 0.0802582999895094]",2,3,1,,738640,001,2024-09-18_09h10.58.609,Trial_mult,2023.2.1,60.0476898731794,2024-09-18 09h11.12.602124 -0400,
,,,,,290.5687525999965,,,,,,,,,297.5831496000028,,,297.59014749999915,297.59015530000033,297.59977190000063,297.59977190000063,300.5589420000033,None,,,,,,,,,,,,,,
